"term","NES","padj","size"
"regulation of smoothened signaling pathway",0.922342109909208,0.897775812141315,27
"fibroblast migration",0.927702721768673,0.898943829438294,31
"negative regulation of growth",0.9496330273471,0.898943829438294,89
"response to vitamin d",0.884968258100156,0.898943829438294,13
"vesicle budding from membrane",0.941308211003351,0.898943829438294,71
"amyloid precursor protein metabolic process",0.93318932751035,0.89926665079914,47
"cellular response to glucocorticoid stimulus",0.919095171357892,0.89926665079914,26
"immune response regulating cell surface receptor signaling pathway involved in phagocytosis",-0.869136901285915,0.89926665079914,16
"maternal placenta development",-0.843677041358351,0.89926665079914,16
"postsynaptic specialization organization",-0.846014230850933,0.89926665079914,16
"protein polyubiquitination",0.96123880369014,0.89926665079914,185
"regulation of postsynapse organization",0.934057487594224,0.89926665079914,50
"t cell chemotaxis",-0.849231753867506,0.89926665079914,16
"neuromuscular junction development",0.892820732173614,0.899429655828576,16
"nadp metabolic process",0.917131168438124,0.89982119736112,22
"positive regulation of jnk cascade",0.937317212709071,0.89982119736112,46
"acyl coa metabolic process",0.931962040253959,0.899942289395287,47
"regulation of programmed necrotic cell death",0.914274982125772,0.900139112681272,23
"cell communication involved in cardiac conduction",0.881870595883011,0.900497475771088,12
"columnar cuboidal epithelial cell differentiation",0.922862531639315,0.900497475771088,29
"dna integrity checkpoint signaling",0.941193948921947,0.900497475771088,72
"motile cilium assembly",0.887235747835207,0.900497475771088,14
"negative regulation of mitotic cell cycle",0.944487215876871,0.900497475771088,109
"neuron projection guidance",0.930823876105039,0.900497475771088,41
"positive regulation of protein depolymerization",0.882877451401675,0.900497475771088,10
"purine nucleoside monophosphate metabolic process",0.917268371617633,0.900497475771088,28
"regulation of dendrite morphogenesis",0.919022365274045,0.900497475771088,24
"regulation of embryonic development",0.93481861786294,0.900497475771088,45
"regulation of growth",0.962140274960246,0.900497475771088,247
"regulation of osteoclast differentiation",0.920303561654998,0.900497475771088,30
"retinoic acid receptor signaling pathway",0.905693492454405,0.900497475771088,20
"rna 3 end processing",0.930849488129604,0.900497475771088,68
"vacuole organization",0.95324492125609,0.900497475771088,169
"cellular homeostasis",0.968674872152537,0.900651652655516,374
"mesoderm development",0.91865102398819,0.900651652655516,33
"positive regulation of amyloid precursor protein catabolic process",0.889805894522692,0.900651652655516,16
"artery morphogenesis",0.915447793625029,0.901705899255133,24
"cell junction disassembly",0.880826915938841,0.901705899255133,10
"neurotransmitter receptor internalization",0.885629773992883,0.901705899255133,17
"rac protein signal transduction",0.912195710282782,0.901705899255133,27
"regulation of transcription of nucleolar large rrna by rna polymerase i",0.876436459068485,0.901705899255133,11
"microtubule depolymerization",0.908717956256356,0.902002226556287,21
"cardiac cell development",0.909011581254077,0.90371756555323,25
"protein localization to nucleolus",0.877569230671316,0.90371756555323,15
"nucleophagy",0.880818548737692,0.90509569083228,17
"negative regulation of striated muscle cell differentiation",0.885474115073768,0.905147509187423,16
"glial cell migration",-0.94629858586149,0.905883796950652,22
"monosaccharide transmembrane transport",0.929906437636395,0.905883796950652,45
"granulocyte migration",0.9313600380037,0.906319034787464,54
"response to ether",0.875759597238158,0.906319034787464,13
"response to acid chemical",0.931812333868563,0.906428359949487,70
"negative regulation of muscle hypertrophy",0.900134027073788,0.906497830167649,19
"relaxation of muscle",0.874875527596013,0.906497830167649,13
"glycosphingolipid metabolic process",0.916102470792941,0.906650802547437,32
"cellular response to vascular endothelial growth factor stimulus",0.904193981012836,0.906713066708848,25
"positive regulation of endoplasmic reticulum unfolded protein response",0.878234919533648,0.906713066708848,10
"positive regulation of muscle cell apoptotic process",0.892725500223774,0.906917402649538,18
"bone development",0.926795320360953,0.907608562883238,69
"cellular response to l leucine",0.872394471557494,0.907608562883238,10
"copper ion homeostasis",0.869102685672678,0.907608562883238,13
"endosome organization",0.92870509415204,0.907608562883238,75
"intracellular zinc ion homeostasis",0.889204879468712,0.907608562883238,18
"monocarboxylic acid transport",0.9211227907395,0.907608562883238,42
"negative regulation of fibroblast proliferation",0.903907249794352,0.907608562883238,22
"negative regulation of hydrolase activity",0.903356741194704,0.907608562883238,23
"negative regulation of phosphatidylinositol 3 kinase protein kinase b signal transduction",0.913143814525511,0.907608562883238,30
"neurotransmitter receptor localization to postsynaptic specialization membrane",0.866422684295188,0.907608562883238,11
"receptor internalization",0.924434939465909,0.907608562883238,62
"regulation of neuroinflammatory response",0.869731525704342,0.907608562883238,13
"regulation of polysaccharide metabolic process",0.895923163262846,0.907608562883238,20
"regulation of sprouting angiogenesis",0.867604547632795,0.907608562883238,15
"rrna methylation",0.895319270168661,0.907608562883238,19
"semaphorin plexin signaling pathway",0.871715901346179,0.907608562883238,10
"tolerance induction",0.877753553837288,0.907608562883238,14
"immunological synapse formation",0.865580495950796,0.908391767468201,15
"negative regulation of cell cycle",0.955584143156169,0.908391767468201,189
"nerve development",0.881837104589982,0.908391767468201,16
"tricarboxylic acid cycle",0.900522762960912,0.908391767468201,24
"positive regulation of adaptive immune response",0.927272643393759,0.909486256343854,75
"smooth muscle cell differentiation",0.901256003947576,0.909486256343854,21
"amino acid activation",-0.843453111863343,0.910677212161928,19
"bone resorption",0.909512172667118,0.910677212161928,29
"epidermal cell differentiation",0.923436627273124,0.910677212161928,53
"positive regulation of establishment of protein localization",0.952698756686623,0.910677212161928,179
"regulation of protein localization to cell surface",0.898582443533405,0.910677212161928,24
"protein targeting to vacuole",0.910382245561764,0.911128066011077,34
"cardiac muscle cell proliferation",0.870368511369251,0.911140561542457,17
"neural crest cell differentiation",0.8829973051398,0.911932554079819,18
"positive regulation of osteoblast differentiation",-0.865609694728762,0.911932554079819,19
"positive regulation of t cell mediated immunity",0.907741675218101,0.911932554079819,36
"protein localization to golgi apparatus",0.900413925435926,0.91220607070974,26
"positive regulation of chromosome segregation",0.877535839535048,0.912758785424831,16
"intracellular glucose homeostasis",0.926755170151712,0.912874092929495,77
"negative regulation of nlrp3 inflammasome complex assembly",0.862058045076834,0.913281178726478,10
"neutral lipid catabolic process",0.860540268268133,0.913281178726478,10
"phosphatidylinositol 3 phosphate biosynthetic process",0.860161966616243,0.913281178726478,15
"piecemeal microautophagy of the nucleus",0.861586999752208,0.913281178726478,13
"positive regulation of extracellular matrix organization",0.861514012779355,0.913281178726478,15
"regulation of transmembrane receptor protein serine threonine kinase signaling pathway",0.934447693787953,0.913281178726478,104
"regulation of vesicle size",0.861701226506499,0.913281178726478,15
"endoplasmic reticulum to golgi vesicle mediated transport",0.933318369848278,0.913291219504462,112
"retina development in camera type eye",0.918374473263916,0.913291219504462,45
"deoxyribonucleotide metabolic process",0.905591475033966,0.913803519831889,29
"feeding behavior",0.877256789317383,0.913803519831889,18
"postsynaptic modulation of chemical synaptic transmission",0.866553184893356,0.914311630341563,12
"negative regulation of toll like receptor signaling pathway",0.866076420520284,0.915397791185193,12
"regulation of smooth muscle contraction",0.859456481604277,0.915782033027449,13
"positive regulation of calcium ion transmembrane transport",0.894638791317416,0.916494483416653,26
"protein palmitoylation",0.859576238633419,0.916494483416653,14
"regulation of axonogenesis",0.919344196249607,0.916494483416653,50
"extracellular vesicle biogenesis",0.871322187932663,0.916543707957475,18
"myotube differentiation",0.911560497474157,0.916543707957475,41
"pyrimidine nucleoside triphosphate biosynthetic process",0.853948731086605,0.916543707957475,11
"regulation of heart growth",0.887848967207428,0.916543707957475,19
"regulation of endocytic recycling",0.853005142582989,0.917019982234483,11
"somatic stem cell population maintenance",-0.961482642952718,0.917019982234483,35
"negative regulation of nervous system development",0.906981596374954,0.91737269382026,52
"protein localization to cytoskeleton",0.90991401347632,0.91752240271049,41
"positive regulation of t cell cytokine production",-0.834559692583412,0.917930352712961,18
"negative regulation of tumor necrosis factor superfamily cytokine production",0.894161099471949,0.91802294919534,31
"odontogenesis of dentin containing tooth",0.862515020508641,0.919139027658916,17
"positive regulation of b cell activation",0.919880466727669,0.919139027658916,54
"t cell apoptotic process",0.908737708075661,0.919139027658916,39
"positive regulation of dna templated transcription elongation",0.913501829699338,0.919589887724158,56
"dermatan sulfate proteoglycan metabolic process",0.85242113048335,0.920422684100963,10
"gmp metabolic process",0.866184849760251,0.920422684100963,18
"regulation of exosomal secretion",0.852521097354799,0.920422684100963,14
"sulfur compound transport",0.880588708700667,0.920422684100963,20
"c21 steroid hormone metabolic process",0.851734066490614,0.92072570470713,10
"cellular response to carbohydrate stimulus",0.911035020124885,0.92072570470713,71
"lymphocyte chemotaxis",-0.923059777020142,0.92072570470713,23
"negative regulation of cell cycle process",0.937698514788224,0.92072570470713,150
"nucleotide sugar biosynthetic process",-0.869979508271105,0.92072570470713,20
"nucleotide transport",0.884894409298455,0.92072570470713,24
"regulation of t cell mediated cytotoxicity",0.889339111771645,0.92072570470713,21
"unsaturated fatty acid metabolic process",0.899250375742362,0.92072570470713,36
"ventricular cardiac muscle tissue development",-0.944909740082217,0.92072570470713,20
"autophagosome maturation",0.904044340646125,0.921448718452708,57
"cell surface receptor protein tyrosine kinase signaling pathway",0.951471228451514,0.921448718452708,244
"extracellular matrix disassembly",0.888474400603625,0.921448718452708,23
"negative regulation of vasculature development",0.89666089787766,0.921448718452708,35
"nucleobase containing small molecule catabolic process",0.864157450338272,0.921448718452708,16
"plasma membrane phospholipid scrambling",0.845626274232857,0.921567106283941,15
"rrna transcription",0.888077786222909,0.921567106283941,31
"deoxyribonucleotide biosynthetic process",0.845273168415231,0.923493526472367,11
"ceramide catabolic process",0.844445566943228,0.924191116315629,10
"microautophagy",0.855648206090487,0.924191116315629,16
"negative regulation of interleukin 6 production",0.874363607662787,0.924191116315629,19
"oligodendrocyte development",0.874448826817271,0.924191116315629,19
"protein k48 linked deubiquitination",0.874359152866957,0.924191116315629,19
"ovarian follicle development",0.872654153351103,0.924236417298397,20
"negative regulation of dna repair",0.883428548541676,0.925088955626258,25
"postsynaptic density organization",-0.801309264174123,0.925088955626258,12
"ceramide transport",0.840912596005595,0.926102339875488,10
"lens fiber cell differentiation",0.844764022951208,0.926102339875488,14
"membrane fission",0.89458967615915,0.926102339875488,37
"positive regulation of release of cytochrome c from mitochondria",0.844926960737928,0.926102339875488,14
"response to thyroid hormone",0.841626825086498,0.926102339875488,10
"homologous recombination",0.874001629977774,0.929013368293507,22
"mitotic dna integrity checkpoint signaling",0.895079193404174,0.929013368293507,40
"regulation of fatty acid biosynthetic process",0.869521880896678,0.929013368293507,20
"cellular response to leucine starvation",0.83656279439783,0.931088203255158,10
"embryonic organ development",0.924944934958802,0.931088203255158,130
"heparan sulfate proteoglycan metabolic process",0.847770587731098,0.931088203255158,18
"peptidyl threonine phosphorylation",0.84561118176613,0.931088203255158,18
"regulation of response to nutrient levels",0.835200384396121,0.931088203255158,10
"response to prostaglandin e",0.840454533527832,0.931088203255158,13
"endosomal vesicle fusion",0.837612714119281,0.932942428371108,13
"macrophage migration",0.86679727240107,0.932942428371108,20
"protein localization to endosome",0.872768797289859,0.932942428371108,21
"renal tubule development",0.872175249714642,0.932942428371108,21
"immunoglobulin production involved in immunoglobulin mediated immune response",0.888930420198333,0.933481890677897,36
"activation of protein kinase activity",0.84115519842875,0.934523041474654,16
"cellular response to alcohol",0.894622014924913,0.934523041474654,43
"cellular response to ketone",0.892538396837213,0.934523041474654,56
"extracellular transport",0.831278910192263,0.934523041474654,10
"lipoprotein metabolic process",0.887313306109727,0.934523041474654,40
"myofibril assembly",0.850353434905173,0.934523041474654,17
"negative regulation of cell projection organization",0.902155802061651,0.934523041474654,67
"negative regulation of lipid biosynthetic process",0.877431870055344,0.934523041474654,26
"phosphate ion transport",0.83177313849407,0.934523041474654,10
"postsynaptic signal transduction",0.841508549892857,0.934523041474654,18
"reactive oxygen species biosynthetic process",0.877190265777082,0.934523041474654,28
"reactive oxygen species metabolic process",0.916670406361708,0.934523041474654,112
"regulation of dendritic spine development",0.866322928204975,0.934523041474654,19
"regulation of meiotic cell cycle",0.872762384771968,0.934523041474654,25
"regulation of monoatomic ion transmembrane transport",0.918924017436187,0.934523041474654,110
"regulation of phospholipid metabolic process",0.830084265837871,0.934523041474654,15
"regulation of protein localization to centrosome",0.83343797583857,0.934523041474654,10
"skeletal muscle tissue regeneration",0.840529380139408,0.934523041474654,16
"vesicle cytoskeletal trafficking",0.884563250512456,0.934523041474654,36
"cristae formation",0.826617363540784,0.934680968782243,15
"digestive system development",0.8789678672733,0.934680968782243,30
"n terminal protein amino acid acetylation",0.825551461941821,0.934680968782243,10
"oligosaccharide metabolic process",0.872547069151635,0.934680968782243,23
"peptidyl lysine methylation",0.826134812213359,0.934680968782243,10
"regulation of cell growth",0.929875730649259,0.934680968782243,178
"regulation of golgi organization",0.838609417601853,0.934680968782243,12
"regulation of macrophage activation",0.871510968568793,0.934680968782243,24
"superoxide metabolic process",0.87559301782004,0.934680968782243,31
"camp pka signal transduction",0.83447676881241,0.934830304457719,12
"cellular response to copper ion",0.821899362728014,0.934830304457719,10
"cellular response to reactive oxygen species",0.89697591670142,0.934830304457719,75
"dendrite extension",0.833899004188739,0.934830304457719,12
"imp metabolic process",0.823075303025163,0.934830304457719,10
"mitochondrial respiratory chain complex assembly",0.896259747361472,0.934830304457719,75
"pigment granule localization",0.832831031442142,0.934830304457719,12
"positive regulation of fatty acid metabolic process",0.824397085102332,0.934830304457719,15
"positive regulation of leukocyte apoptotic process",0.85433338705173,0.934830304457719,19
"positive regulation of proteasomal ubiquitin dependent protein catabolic process",0.893919361841742,0.934830304457719,50
"regulation of microtubule depolymerization",0.841138925891815,0.934830304457719,17
"schwann cell differentiation",0.860832837296855,0.934830304457719,22
"sequestering of calcium ion",0.884859351617909,0.934830304457719,58
"blastocyst development",0.892295263352679,0.934891378987452,69
"hormone biosynthetic process",0.849337923029004,0.934891378987452,19
"microtubule bundle formation",0.867691136624387,0.934891378987452,23
"negative regulation of mitotic cell cycle phase transition",0.903402217968711,0.934891378987452,88
"negative regulation of protein localization to membrane",0.858878618292182,0.934891378987452,21
"oligodendrocyte differentiation",0.880293589141474,0.934891378987452,39
"positive regulation of nuclear division",0.839531892555229,0.934891378987452,17
"regulation of potassium ion transmembrane transport",-0.903255453323252,0.934891378987452,20
"respiratory system development",0.893292581762447,0.934891378987452,67
"3 utr mediated mrna destabilization",0.820918654783386,0.936072038053514,13
"aggrephagy",0.822195916611729,0.936072038053514,12
"cilium organization",0.923215705789695,0.936072038053514,161
"dna catabolic process",0.825084011997947,0.936072038053514,14
"dna modification",0.834732318868348,0.936072038053514,16
"embryonic heart tube development",0.856463008750921,0.936072038053514,23
"endocrine process",0.863796235464251,0.936072038053514,25
"endosome to lysosome transport",0.885105150354366,0.936072038053514,48
"establishment of protein localization to membrane",0.92417049738636,0.936072038053514,182
"fatty acid transport",0.872798089950855,0.936072038053514,32
"g protein coupled dopamine receptor signaling pathway",0.82113957970339,0.936072038053514,13
"humoral immune response",0.885538963341061,0.936072038053514,62
"intracellular monoatomic ion homeostasis",0.934391455141825,0.936072038053514,224
"in utero embryonic development",0.933336079589879,0.936072038053514,209
"maturation of ssu rrna from tricistronic rrna transcript ssu rrna 5 8s rrna lsu rrna",-0.88438498069102,0.936072038053514,22
"midbody abscission",0.846444106108812,0.936072038053514,19
"muscle hypertrophy in response to stress",0.81523177322376,0.936072038053514,10
"negative regulation of cold induced thermogenesis",0.853447811969816,0.936072038053514,24
"negative regulation of erbb signaling pathway",0.845968070387438,0.936072038053514,19
"negative regulation of ras protein signal transduction",0.823198694634266,0.936072038053514,12
"neurotrophin signaling pathway",0.816212912615781,0.936072038053514,15
"organism emergence from protective structure",0.825297907519723,0.936072038053514,16
"peptide catabolic process",0.820085730300441,0.936072038053514,10
"polysaccharide metabolic process",0.884199830044458,0.936072038053514,48
"positive regulation of axonogenesis",0.860239908482671,0.936072038053514,31
"positive regulation of epithelial to mesenchymal transition",0.841404780525381,0.936072038053514,19
"positive regulation of mitotic cell cycle phase transition",0.89238747244854,0.936072038053514,46
"protein insertion into er membrane by stop transfer membrane anchor sequence",0.812488436971286,0.936072038053514,10
"protein localization to cell periphery",0.925956505895816,0.936072038053514,182
"regulation of cation channel activity",0.852703473955715,0.936072038053514,21
"regulation of keratinocyte proliferation",0.82390041911927,0.936072038053514,13
"regulation of leukocyte degranulation",0.86012592326917,0.936072038053514,27
"regulation of natural killer cell activation",0.853621245890606,0.936072038053514,23
"regulation of protein localization to synapse",0.82202920491113,0.936072038053514,11
"regulation of small gtpase mediated signal transduction",0.915987847880607,0.936072038053514,148
"regulation of vesicle mediated transport",0.935430927946955,0.936072038053514,258
"rrna modification",0.868574711645333,0.936072038053514,29
"secondary alcohol metabolic process",0.88552017142174,0.936072038053514,68
"suppression of viral release by host",0.821284515160381,0.936072038053514,13
"thioester biosynthetic process",0.86446173346663,0.936072038053514,31
"acute inflammatory response to antigenic stimulus",0.806994303705344,0.936653879525519,10
"alpha amino acid biosynthetic process",0.853649642153775,0.936653879525519,27
"carbohydrate transport",0.881482795214414,0.936653879525519,48
"cardiac muscle cell contraction",0.826412508036823,0.936653879525519,17
"determination of adult lifespan",0.818584691216421,0.936653879525519,18
"establishment of protein localization to plasma membrane",0.879111400131577,0.936653879525519,45
"fatty acid biosynthetic process",0.886838764027182,0.936653879525519,65
"glucan metabolic process",0.877374148452425,0.936653879525519,43
"hydrogen peroxide metabolic process",0.847905048377315,0.936653879525519,22
"monocarboxylic acid biosynthetic process",0.892046195961975,0.936653879525519,80
"negative regulation of transporter activity",0.811212798966263,0.936653879525519,15
"nucleoside metabolic process",0.852586522060569,0.936653879525519,31
"peptidyl tyrosine modification",0.875683670158528,0.936653879525519,49
"protein deacetylation",0.823572119724195,0.936653879525519,17
"regulation of dna strand elongation",0.823082427278707,0.936653879525519,16
"steroid hormone biosynthetic process",0.812622249949996,0.936653879525519,15
"trachea development",0.806559948715908,0.936653879525519,10
"trna decay",0.820590410892017,0.936653879525519,13
"lipoprotein biosynthetic process",0.848612007323786,0.937178701608849,27
"photoreceptor cell differentiation",0.809012753142485,0.937178701608849,14
"positive regulation of alpha beta t cell proliferation",0.81493419000782,0.937178701608849,18
"positive regulation of cytokine production involved in immune response",0.881166649792428,0.937178701608849,47
"regulation of sodium ion transmembrane transport",0.809472231168587,0.937178701608849,15
"vesicle transport along microtubule",0.862251517519786,0.937178701608849,32
"negative regulation of small gtpase mediated signal transduction",0.862325068825196,0.937377743461027,35
"regulation of muscle cell differentiation",0.874527554507407,0.937377743461027,54
"regulation of transporter activity",0.867531025457259,0.937650178403867,40
"negative regulation of axonogenesis",0.807531849763196,0.937760611750513,15
"regulation of postsynaptic neurotransmitter receptor internalization",0.804591400077308,0.937760611750513,10
"acetyl coa metabolic process",0.841071716999375,0.938427982835877,23
"ketone biosynthetic process",0.854116480359662,0.938427982835877,25
"myeloid cell activation involved in immune response",0.874149760779778,0.938427982835877,53
"peripheral nervous system axon ensheathment",0.811669818897515,0.938427982835877,12
"positive regulation of protein sumoylation",0.815596006582966,0.938427982835877,11
"regulation of centrosome duplication",0.853856703435156,0.938427982835877,29
"regulation of d glucose import",0.855615010628814,0.938427982835877,25
"regulation of extracellular matrix organization",0.843371768597751,0.938427982835877,24
"response to sterol depletion",0.809624246570578,0.938427982835877,13
"thymocyte apoptotic process",0.810504582008419,0.938427982835877,13
"transforming growth factor beta production",0.811517589545556,0.938427982835877,12
"positive regulation of intracellular steroid hormone receptor signaling pathway",0.81016448372886,0.939427154260914,12
"alpha linolenic acid metabolic process",0.798108665268715,0.940877494461634,10
"sensory perception of chemical stimulus",0.799322807797046,0.940877494461634,10
"calcium ion transport",0.909619134655898,0.941337329816947,151
"post golgi vesicle mediated transport",0.886526809283051,0.941337329816947,84
"regulation of cellular senescence",0.853466117352432,0.941337329816947,26
"regulation of ketone metabolic process",0.869310783709933,0.941337329816947,53
"cell killing",0.900509225956312,0.942634954299854,107
"negative regulation of cell killing",0.825101554074334,0.942634954299854,20
"regulation of ras protein signal transduction",0.836928625036504,0.942634954299854,22
"response to iron ion",0.806138102267295,0.942634954299854,13
"cholesterol efflux",0.822491672979234,0.943227237911471,20
"homologous chromosome segregation",0.810167070856531,0.943227237911471,16
"energy reserve metabolic process",0.868461584441839,0.943588900518587,45
"meiosis i cell cycle process",0.844511347927483,0.943588900518587,38
"tissue regeneration",0.837786122789593,0.943621049493143,24
"vascular endothelial growth factor receptor signaling pathway",0.813257165614354,0.945685452121119,20
"mitochondrion localization",0.846007133377866,0.945757735395312,30
"pyrimidine nucleoside monophosphate metabolic process",0.791732280967353,0.946331456404052,14
"amyloid precursor protein catabolic process",0.843312404836749,0.946716281442132,37
"inner mitochondrial membrane organization",0.850469425774918,0.946716281442132,36
"interleukin 6 mediated signaling pathway",0.78550777945899,0.946716281442132,10
"mitochondrial fusion",0.839815817422484,0.946716281442132,28
"mitochondrion distribution",0.803116266737913,0.946716281442132,12
"olefinic compound metabolic process",0.850575449848532,0.946716281442132,36
"postsynaptic membrane organization",-0.748321301320778,0.946716281442132,13
"regulation of erbb signaling pathway",0.850313044368224,0.946716281442132,36
"ribosomal small subunit biogenesis",0.867180173237347,0.946716281442132,68
"sno s rna metabolic process",0.786669784128605,0.946716281442132,14
"very long chain fatty acid metabolic process",0.804273364247889,0.946716281442132,16
"fatty acid derivative biosynthetic process",0.838703092248479,0.947798050029871,26
"golgi to vacuole transport",0.793100685017592,0.947798050029871,15
"ovulation cycle process",0.798049741233268,0.947798050029871,11
"positive regulation of peptidyl serine phosphorylation",0.800558860787032,0.947798050029871,11
"positive regulation of phosphatidylinositol 3 kinase protein kinase b signal transduction",0.868979323767387,0.947798050029871,74
"protein localization to vacuole",0.855753067979313,0.947798050029871,61
"pyrimidine nucleotide catabolic process",0.797715132075786,0.947798050029871,13
"regulation of cell division",0.870845306830125,0.947798050029871,73
"regulation of lipid biosynthetic process",0.874854949762056,0.947798050029871,81
"regulation of triglyceride metabolic process",0.801716915108842,0.947798050029871,19
"rna polymerase ii preinitiation complex assembly",0.860954025203755,0.947798050029871,46
"sterol transport",0.856219756753049,0.947798050029871,50
"positive regulation of interleukin 17 production",0.796845409474858,0.948338369050343,12
"response to manganese ion",0.781389939138531,0.948338369050343,10
"response to tumor cell",0.835011018741059,0.948338369050343,28
"programmed cell death in response to reactive oxygen species",0.793480701039857,0.948389782090364,11
"regulation of b cell differentiation",0.803717639710652,0.948389782090364,20
"embryo development ending in birth or egg hatching",0.930230907689628,0.948737325892498,292
"positive regulation of production of molecular mediator of immune response",0.873474658393906,0.949075466849255,77
"cell volume homeostasis",0.787674453504494,0.949184233266023,15
"vacuolar transport",0.893089294474221,0.949184233266023,119
"amino sugar metabolic process",0.798339360354523,0.950839809243196,19
"regulation of neuronal synaptic plasticity",0.831272996529078,0.950839809243196,25
"protein localization to cell surface",0.840854403003081,0.951657022427869,35
"appendage development",0.852944620831862,0.952075195902286,53
"small molecule biosynthetic process",0.922066721859292,0.952075195902286,256
"tetrapyrrole metabolic process",-0.798262979265738,0.952075195902286,35
"centrosome duplication",0.841954012669601,0.952327959290436,39
"protein targeting to lysosome",0.821980027259427,0.952327959290436,23
"dendritic cell differentiation",0.795474362546314,0.952503872731527,20
"protein localization to plasma membrane",0.898474034739157,0.952738222834686,157
"regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",0.794069222620053,0.952738222834686,12
"xenobiotic metabolic process",0.826284939641734,0.952738222834686,27
"homotypic cell cell adhesion",0.849944274179039,0.953357070925047,46
"positive regulation of secretion",0.88702354791754,0.953873687897251,116
"one carbon metabolic process",0.781462807727168,0.954038412865476,15
"regulation of fatty acid metabolic process",0.83999569131617,0.954038412865476,41
"calcium ion import",0.805789272008331,0.954207515648194,21
"cellular response to prostaglandin stimulus",0.779963238174788,0.954207515648194,13
"clathrin coat assembly",0.784331776753711,0.954207515648194,12
"dendrite morphogenesis",0.84890894228715,0.954207515648194,52
"endocytosis",0.931777825647376,0.954207515648194,339
"glutamine family amino acid metabolic process",0.81921414609732,0.954207515648194,25
"glycosyl compound metabolic process",0.836580208616247,0.954207515648194,39
"immunological memory process",0.780735129698483,0.954207515648194,11
"leukocyte mediated cytotoxicity",0.872030968462795,0.954207515648194,88
"lipid export from cell",0.764284477317845,0.954207515648194,14
"long term synaptic potentiation",-0.762145986103903,0.954207515648194,39
"lymphocyte costimulation",0.821277423400731,0.954207515648194,31
"lysosomal transport",0.86892859131368,0.954207515648194,90
"microvillus assembly",0.766491030893465,0.954207515648194,14
"mitotic g2 m transition checkpoint",0.818703657160781,0.954207515648194,31
"molting cycle",0.82057050923426,0.954207515648194,27
"oogenesis",0.82359878757699,0.954207515648194,34
"phosphatidylethanolamine metabolic process",0.785861590317431,0.954207515648194,12
"positive regulation of protein localization to membrane",0.846869774811432,0.954207515648194,61
"regulation of chondrocyte differentiation",0.767832827549206,0.954207515648194,14
"regulation of dna templated transcription elongation",0.872654145970723,0.954207515648194,89
"regulation of glycogen metabolic process",0.784146272042647,0.954207515648194,16
"regulation of natural killer cell mediated immunity",0.827680161291829,0.954207515648194,36
"regulation of neuron projection regeneration",0.762632706452207,0.954207515648194,10
"regulation of postsynaptic membrane neurotransmitter receptor levels",0.848061669365009,0.954207515648194,51
"regulation of sulfur metabolic process",0.767428495596585,0.954207515648194,10
"response to acetylcholine",0.7763977552787,0.954207515648194,15
"response to dexamethasone",0.802006928764381,0.954207515648194,21
"vesicle mediated transport in synapse",0.88223203320532,0.954207515648194,118
"presynaptic modulation of chemical synaptic transmission",0.783760363542969,0.954269639056085,12
"negative regulation of cardiac muscle tissue growth",0.777216394931406,0.954703270022978,11
"glial cell apoptotic process",0.755837212840997,0.954860894029384,10
"synaptic vesicle transport",0.813502837280514,0.95494991139561,27
"regulation of fat cell differentiation",0.842530159342917,0.955137753419673,49
"c4 dicarboxylate transport",0.755181221922286,0.955159965642893,10
"negative regulation of organ growth",0.759750774597496,0.955371308664722,14
"vesicle localization",0.88531920889579,0.956295113337367,133
"melanosome assembly",0.767032749879299,0.956479933469277,15
"positive regulation of amide metabolic process",0.774401708072315,0.9568670475258,20
"cellular response to fatty acid",0.765712484137307,0.95699801077657,15
"chemical homeostasis",0.933641679690772,0.95699801077657,427
"organic anion transport",0.892352439149329,0.95699801077657,135
"autophagy of peroxisome",0.773735459653695,0.957111705608957,13
"positive regulation of syncytium formation by plasma membrane fusion",0.75338404134812,0.957258129173396,10
"ribosome disassembly",0.809902079655522,0.957258129173396,33
"collagen catabolic process",0.770274752109229,0.957429215563706,11
"renal tubule morphogenesis",-0.729621523004535,0.957879481311976,17
"methylation",0.886694606134607,0.958439684185157,134
"ribonucleoside metabolic process",0.770106633920107,0.958439684185157,20
"negative regulation of dna recombination",0.796329859479442,0.959058469832804,22
"regulation of dephosphorylation",0.770439276610494,0.959532739232039,13
"endocrine system development",0.817787872376674,0.960001331070513,37
"endosomal transport",0.90322641165706,0.960001331070513,208
"glutathione metabolic process",0.797606992333779,0.960001331070513,23
"glycolipid catabolic process",0.77614159336074,0.960001331070513,12
"mitochondrial genome maintenance",0.778868573804593,0.960001331070513,21
"monoatomic ion homeostasis",0.908380176895133,0.960001331070513,250
"regulation of amide metabolic process",0.828125587869577,0.960001331070513,48
"retrograde transport endosome to golgi",0.852379851198126,0.960001331070513,80
"mitochondrial trna processing",0.763409448591106,0.960126607205613,11
"neutral lipid biosynthetic process",0.769895882415318,0.960126607205613,16
"ferroptosis",0.77477160215057,0.9602781744143,12
"cellular pigmentation",0.816662286098536,0.960315035523346,40
"regulation of myeloid leukocyte mediated immunity",0.804439520927947,0.960568200767495,32
"positive regulation of intracellular estrogen receptor signaling pathway",0.743249797811082,0.960705773204056,10
"response to food",0.76343745590964,0.960862527805744,13
"calcium mediated signaling",0.846568445876147,0.960987480486088,81
"growth",0.925141391580192,0.960987480486088,379
"macroautophagy",0.913281919644456,0.960987480486088,282
